,HeadwayRew,SD,Reward,Action
901,-2108.4408,-8308.17287327498,-10416.61367327498,0
902,-1041.3228,-6569.043407444412,-7610.366207444412,2
903,-729.1908000000001,-6941.351920835659,-7670.54272083566,2
904,-1041.3228,-7134.152029888034,-8175.474829888034,0
905,-774.1181999999999,-7324.243637779642,-8098.361837779642,2
906,-2114.6357999999996,-8307.675939755956,-10422.311739755956,2
907,-1041.3228,-6050.820757550169,-7092.143557550169,2
908,-729.1907999999999,-6499.95812909591,-7229.148929095911,2
909,-1041.3228,-6571.828356705613,-7613.151156705613,0
910,-774.1181999999999,-6746.370857398486,-7520.489057398486,2
911,-2008.1814,-7428.677584349871,-9436.85898434987,2
912,-2108.4408,-7544.625501566587,-9653.066301566587,0
913,-710.1881999999999,-9286.781314618944,-9996.969514618944,2
914,-1041.3228,-9942.917505440746,-10984.240305440746,0
915,-1041.3228,-10492.568205269015,-11533.891005269015,2
916,-774.1181999999999,-10701.989565600512,-11476.10776560051,2
917,-2241.6587999999997,-10913.09625908248,-13154.75505908248,2
918,-2119.956,-11845.953525102525,-13965.909525102525,2
919,-720.1902,-7374.685325414834,-8094.875525414834,0
920,-1041.3228,-8701.173423484648,-9742.496223484648,0
921,-2365.0788,-8764.610526176022,-11129.689326176021,2
922,-1041.3228,-9740.697632043039,-10782.020432043038,2
923,-601.3301999999998,-9941.516145717189,-10542.84634571719,2
924,-2139.9539999999997,-10486.367771328429,-12626.321771328428,2
925,-474.5819999999999,-10555.439738142393,-11030.021738142394,0
926,-2373.1470666666664,-6139.215999530306,-8512.363066196973,2
927,-1041.3228,-7133.6346780585845,-8174.9574780585845,2
928,-1041.3228,-7592.479234669588,-8633.802034669588,2
929,-519.2046,-7793.662763781583,-8312.867363781583,2
930,-2324.1893999999998,-9186.98902306953,-11511.178423069528,2
931,-2374.4388,-9341.439838280941,-11715.878638280941,0
932,-465.7938000000001,-10273.70028762763,-10739.494087627629,2
933,-2546.7729999999997,-11095.021703248514,-13641.794703248514,2
934,-1041.3228,-11943.67108723277,-12984.99388723277,2
935,-648.1806,-12203.687796727676,-12851.868396727676,2
936,-2265.9299999999994,-12554.308129969657,-14820.238129969657,2
937,-622.0199999999999,-11945.400798029155,-12567.420798029156,0
938,-2633.1126666666664,-12953.670191708432,-15586.782858375098,2
939,-1041.3228,-13420.931631969519,-14462.254431969519,2
940,-1041.3228,-14085.266162909382,-15126.588962909382,2
941,-678.1926000000001,-14372.969603738818,-15051.162203738819,2
942,-705.4380000000001,-15443.002166965103,-16148.440166965103,2
943,-2575.9919999999997,-16072.164234546084,-18648.156234546084,2
944,-2639.1477333333337,-16128.90708217874,-18768.054815512074,0
945,-1041.3228,-18618.216166223396,-19659.538966223394,2
946,-712.7892,-19271.402822806875,-19984.192022806874,2
947,-1041.3228,-19381.23934943274,-20422.562149432742,2
948,-791.4005999999999,-19712.39998466842,-20503.80058466842,2
949,-2743.9158,-20381.130910367945,-23125.046710367944,2
950,-2641.95,-21629.0008271816,-24270.9508271816,2
951,-741.7938000000001,-19225.22564086628,-19967.01944086628,0
952,-2890.2,-20080.19962450573,-22970.39962450573,2
953,-1041.3228,-20296.570124257174,-21337.892924257176,2
954,-1041.3228,-20952.056541436585,-21993.379341436586,2
955,-924.1866,-21283.321117067757,-22207.507717067758,2
956,-856.0151999999999,-22742.27928308858,-23598.294483088583,2
957,-2831.9939999999997,-23313.64873228175,-26145.642732281747,2
958,-2880.846,-18230.901186325253,-21111.747186325254,0
959,-1041.3228,-20336.17386421437,-21377.49666421437,2
960,-1041.3228,-21387.410352094736,-22428.733152094734,2
961,-1035.0828,-21707.124700020093,-22742.207500020093,2
962,-1028.8428,-22028.86433921539,-23057.70713921539,2
963,-2969.6448,-22569.429100715468,-25539.07390071547,2
964,-2868.9414,-23224.264846611524,-26093.206246611524,2
965,-1041.3228,-18807.217340041447,-19848.54014004145,0
966,-1041.3228,-19674.091090201742,-20715.413890201744,2
967,-1035.0828,-19966.452148096374,-21001.534948096374,2
968,-1028.8428,-20260.529271440293,-21289.37207144029,2
969,-3003.2982666666658,-20457.538700086956,-23460.83696675362,2
970,-2877.948,-21453.394538627217,-24331.342538627217,2
971,-1041.3228,-15175.764915116764,-16217.087715116764,0
972,-1041.3228,-15775.916808540796,-16817.239608540796,2
973,-1035.0828,-16035.385152530638,-17070.46795253064,2
974,-1028.8428,-16296.250337731071,-17325.09313773107,2
975,-3023.302266666666,-16470.941144634086,-19494.24341130075,2
976,-2927.9579999999996,-17527.399713939954,-20455.357713939953,2
977,-1041.3228,-14707.24533539696,-15748.56813539696,0
978,-1041.3228,-15436.911097287422,-16478.23389728742,2
979,-1035.0828,-15681.904189507375,-16716.986989507375,2
980,-1028.8428,-15927.65542915843,-16956.49822915843,2
981,-2979.6468,-16339.58771477692,-19319.23451477692,2
982,-2845.1819999999993,-16920.32454255992,-19765.50654255992,2
983,-1041.3228,-17877.075249852503,-18918.398049852505,0
984,-1041.3228,-18916.08349515183,-19957.406295151828,2
985,-1035.0828,-19178.423526771494,-20213.506326771494,2
986,-1028.8428,-19441.801388988853,-20470.644188988852,2
987,-2939.6388,-19971.678800296744,-22911.317600296745,2
988,-2821.7814,-20238.14561564374,-23059.92701564374,1
989,-1041.3228,-18995.23592682006,-20036.55872682006,0
990,-1041.3228,-19717.22265150163,-20758.54545150163,2
991,-1035.0828,-19989.933563671493,-21025.016363671493,2
992,-1041.3228,-20538.782280332223,-21580.10508033222,2
993,-2846.1893999999998,-21463.298167466142,-24309.48756746614,2
994,-2906.4408,-21649.686495318023,-24556.127295318023,0
995,-1041.3228,-26540.322396664462,-27581.64519666446,2
996,-1041.3228,-28450.073215195778,-29491.39601519578,2
997,-1035.0828,-28793.423652459256,-29828.506452459256,2
998,-1041.3228,-29485.90086583756,-30527.223665837562,2
999,-2748.7247999999995,-29602.06618530013,-32350.79098530013,2
1000,-2902.1142,-29835.04459440274,-32737.15879440274,0
